"id","code","name","account_type","parent_id:id","level","sped_type","sped_table","sped_chart_template_id:id"
"sped_account_template_l100c_1010504","1.01.05.04","Despesas de Comercialização, de Resseguros e de Retrocessões Diferidas","A","sped_account_template_l100c_10105","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_102","1.02","NÃO CIRCULANTE","S","sped_account_template_l100c_1","2","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10201","1.02.01","REALIZÁVEL A LONGO PRAZO - APLICAÇÕES","S","sped_account_template_l100c_102","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020101","1.02.01.01","Títulos de Renda Fixa Vinculados à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10201","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020102","1.02.01.02","Títulos de Renda Fixa Não Vinculados à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10201","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020103","1.02.01.03","Títulos de Renda Variável Vinculados à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10201","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020104","1.02.01.04","Títulos de Renda Variável Não Vinculados à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10201","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020105","1.02.01.05","Quotas de Fundos de Investimentos Vinculadas à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10201","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020106","1.02.01.06","Quotas de Fundos de Investimentos Não Vinculadas à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10201","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020107","1.02.01.07","Aplicações no Exterior Vinculadas à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10201","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020108","1.02.01.08","Aplicações no Exterior Não Vinculadas à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10201","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020109","1.02.01.09","Outras Aplicações Vinculadas à Cobertura de Provisões Técnicas","A","sped_account_template_l100c_10201","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020110","1.02.01.10","Outras Aplicações Não Vinculadas à Cobertura de Reservas","A","sped_account_template_l100c_10201","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10202","1.02.02","REALIZÁVEL A LONGO PRAZO - CRÉDITO DAS OPERAÇÕES","S","sped_account_template_l100c_102","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020201","1.02.02.01","Crédito das Operações - Prêmios a Receber","A","sped_account_template_l100c_10202","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020202","1.02.02.02","Crédito das Operações – Seguradoras","A","sped_account_template_l100c_10202","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020203","1.02.02.03","Crédito das Operações – Ressegurados","A","sped_account_template_l100c_10202","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020204","1.02.02.04","Crédito das Operações - Previdência Complementar","A","sped_account_template_l100c_10202","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020205","1.02.02.05","Crédito das Operações – Capitalização","A","sped_account_template_l100c_10202","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020206","1.02.02.06","Outros Créditos Operacionais","A","sped_account_template_l100c_10202","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10203","1.02.03","REALIZÁVEL A LONGO PRAZO - TÍTULOS E CRÉDITOS A RECEBER","S","sped_account_template_l100c_102","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020301","1.02.03.01","Imposto de Renda a Compensar ","A","sped_account_template_l100c_10203","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020302","1.02.03.02","Contribuição Social a Compensar ","A","sped_account_template_l100c_10203","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020303","1.02.03.03","Créditos de Previdência Social","A","sped_account_template_l100c_10203","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020304","1.02.03.04","Cofins a Compensar","A","sped_account_template_l100c_10203","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020305","1.02.03.05","PIS a Compensar","A","sped_account_template_l100c_10203","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020306","1.02.03.06","Outros Créditos Tributários e Previdenciários","A","sped_account_template_l100c_10203","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020307","1.02.03.07","Depósitos Judiciais e Fiscais – Tributos","A","sped_account_template_l100c_10203","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020308","1.02.03.08","Outros Títulos e Créditos a Receber","A","sped_account_template_l100c_10203","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10204","1.02.04","REALIZÁVEL A LONGO PRAZO - OUTRAS CONTAS","S","sped_account_template_l100c_102","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020401","1.02.04.01","Outros Valores e Bens","A","sped_account_template_l100c_10204","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020402","1.02.04.02","Empréstimos e Depósitos Compulsórios ","A","sped_account_template_l100c_10204","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020403","1.02.04.03","Despesas Antecipadas","A","sped_account_template_l100c_10204","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020404","1.02.04.04","Despesas de Comercialização, de Resseguros e de Retrocessões Diferidas","A","sped_account_template_l100c_10204","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10205","1.02.05","INVESTIMENTOS","S","sped_account_template_l100c_102","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020501","1.02.05.01","Participações Societárias em Controladas ou Coligadas","A","sped_account_template_l100c_10205","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020502","1.02.05.02","Outras Participações Societárias","A","sped_account_template_l100c_10205","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020503","1.02.05.03","Imóveis Destinados a Renda","A","sped_account_template_l100c_10205","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020504","1.02.05.04","Outros Investimentos","A","sped_account_template_l100c_10205","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020505","1.02.05.05","Ágio nas Participações Societárias ","A","sped_account_template_l100c_10205","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020506","1.02.05.06","Correção Monetária - Diferença IPC/BTNF (Lei nº 8.200/1991)","A","sped_account_template_l100c_10205","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020507","1.02.05.07","Correção Monetária Especial (Lei nº 8.200/1991)","A","sped_account_template_l100c_10205","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020508","1.02.05.08","(-) Depreciação Acumulada","A","sped_account_template_l100c_10205","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020509","1.02.05.09","(-) Deságios ","A","sped_account_template_l100c_10205","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020510","1.02.05.10","(-) Outras Contas Redutoras ","A","sped_account_template_l100c_10205","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10206","1.02.06","IMOBILIZADO","S","sped_account_template_l100c_102","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020601","1.02.06.01","Imóveis de Uso Próprio","A","sped_account_template_l100c_10206","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020602","1.02.06.02","Veículos","A","sped_account_template_l100c_10206","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020603","1.02.06.03","Imobilizações em Curso ","A","sped_account_template_l100c_10206","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020604","1.02.06.04","Outras Imobilizações ","A","sped_account_template_l100c_10206","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020605","1.02.06.05","Correção Monetária - Diferença IPC/BTNF (Lei nº 8.200/1991)","A","sped_account_template_l100c_10206","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020606","1.02.06.06","Correção Monetária Especial (Lei nº 8.200/1991)","A","sped_account_template_l100c_10206","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020607","1.02.06.07","(-) Depreciações e Amortizações Acumuladas","A","sped_account_template_l100c_10206","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020608","1.02.06.08","(-) Outras Contas Redutoras ","A","sped_account_template_l100c_10206","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10207","1.02.07","INTANGÍVEL","S","sped_account_template_l100c_102","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020701","1.02.07.01","Ágio nas Participações Societárias","A","sped_account_template_l100c_10207","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020702","1.02.07.02","Ágio na Transferência de Carteira","A","sped_account_template_l100c_10207","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020703","1.02.07.03","Marcas e Patentes","A","sped_account_template_l100c_10207","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020704","1.02.07.04","Outras","A","sped_account_template_l100c_10207","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020705","1.02.07.05","(-) Amortização ","A","sped_account_template_l100c_10207","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020706","1.02.07.06","(-) Outras Contas Redutoras ","A","sped_account_template_l100c_10207","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_10208","1.02.08","DIFERIDO","S","sped_account_template_l100c_102","3","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020801","1.02.08.01","Despesas de Organização, Implantação e Instalação","A","sped_account_template_l100c_10208","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020802","1.02.08.02","(-) Amortização Acumulada","A","sped_account_template_l100c_10208","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020803","1.02.08.03","Correção Monetária - Diferença IPC/BTNF (Lei nº 8.200/1991)","A","sped_account_template_l100c_10208","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_1020804","1.02.08.04","Correção Monetária Especial (Lei nº 8.200/1991)","A","sped_account_template_l100c_10208","4","1","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2","2","PASSIVO","S",,"1","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_201","2.01","CIRCULANTE","S","sped_account_template_l100c_2","2","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_20101","2.01.01","CONTAS A PAGAR","S","sped_account_template_l100c_201","3","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010101","2.01.01.01","Obrigações a Pagar","A","sped_account_template_l100c_20101","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010102","2.01.01.02","Impostos e Encargos Sociais a Recolher","A","sped_account_template_l100c_20101","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010103","2.01.01.03","Encargos Trabalhistas","A","sped_account_template_l100c_20101","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010104","2.01.01.04","Empréstimos e Financiamentos","A","sped_account_template_l100c_20101","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010105","2.01.01.05","Impostos e Contribuições","A","sped_account_template_l100c_20101","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010106","2.01.01.06","Outras Contas a Pagar","A","sped_account_template_l100c_20101","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_20102","2.01.02","DÉBITOS DAS OPERAÇÕES","S","sped_account_template_l100c_201","3","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010201","2.01.02.01","Seguros e Resseguros - Prêmios a Restituir","A","sped_account_template_l100c_20102","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010202","2.01.02.02","Seguros e Resseguros – Seguradoras","A","sped_account_template_l100c_20102","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010203","2.01.02.03","Seguros e Resseguros – Resseguradoras","A","sped_account_template_l100c_20102","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010204","2.01.02.04","Seguros e Resseguros - Corretores e Comissões","A","sped_account_template_l100c_20102","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010205","2.01.02.05","Seguros e Resseguros - Receitas de Comercialização Diferidas","A","sped_account_template_l100c_20102","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010206","2.01.02.06","Seguros e Resseguros - Outros Débitos Operacionais","A","sped_account_template_l100c_20102","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010207","2.01.02.07","Previdência Complementar","A","sped_account_template_l100c_20102","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010208","2.01.02.08","Capitalização","A","sped_account_template_l100c_20102","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_20103","2.01.03","DEPÓSITOS DE TERCEIROS","S","sped_account_template_l100c_201","3","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010301","2.01.03.01","Cobrança Antecipada de Prêmios","A","sped_account_template_l100c_20103","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010302","2.01.03.02","Prêmios e Emolumentos Recebidos","A","sped_account_template_l100c_20103","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010303","2.01.03.03","Outros Depósitos de Terceiros","A","sped_account_template_l100c_20103","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_20104","2.01.04","PROVISÕES TÉCNICAS DA SEGURADORA (RAMOS ELEMENTARES E VIDA EM GRUPO)","S","sped_account_template_l100c_201","3","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010401","2.01.04.01","Provisão de Prêmios Não Ganhos","A","sped_account_template_l100c_20104","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010402","2.01.04.02","Provisão de Insuficiência de Prêmios","A","sped_account_template_l100c_20104","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010403","2.01.04.03","Provisão de Benefícios a Conceder","A","sped_account_template_l100c_20104","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010404","2.01.04.04","Provisão de Benefícios Concedidos","A","sped_account_template_l100c_20104","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010405","2.01.04.05","Provisão de Sinistros a Liquidar","A","sped_account_template_l100c_20104","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010406","2.01.04.06","Outras Provisões","A","sped_account_template_l100c_20104","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_20105","2.01.05","PROVISÕES TÉCNICAS DA SEGURADORA (VIDA INDIVIDUAL E VIDA COM COBERTURA DE SOBREVIVÊNCIA)","S","sped_account_template_l100c_201","3","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010501","2.01.05.01","Provisão Matemática de Benefícios a Conceder","A","sped_account_template_l100c_20105","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010502","2.01.05.02","Provisão Matemática de Benefícios Concedidos","A","sped_account_template_l100c_20105","4","2","L100C","sped_chart_template_lc"
"sped_account_template_l100c_2010503","2.01.05.03","Provisão de Insuficiência de Prêmios","A","sped_account_template_l100c_20105","4","2","L100C","sped_chart_template_lc"
